iter,case,idx,triplet_idx,raw_relation,is_new_relation,relation_status,cumulative_relations_after_event
iter0,case1_name_only,896,1,country,False,reused,465
iter0,case1_name_only,896,2,numberOfMembers,False,reused,465
iter0,case1_name_only,896,3,manager,False,reused,465
iter0,case1_name_only,897,0,dateOfBirth,False,reused,465
iter0,case1_name_only,897,1,nationality,False,reused,465
iter0,case1_name_only,897,2,occupation,False,reused,465
iter0,case1_name_only,897,3,participatedIn,False,reused,465
iter0,case1_name_only,897,4,partOfMission,True,new,466
iter0,case1_name_only,898,0,mainProduct,False,reused,466
iter0,case1_name_only,898,1,sells,False,reused,466
iter0,case1_name_only,899,0,location,False,reused,466
iter0,case1_name_only,899,1,population,False,reused,466
iter0,case1_name_only,899,2,area,False,reused,466
iter0,case1_name_only,900,0,numberOfUndergraduateStudents,False,reused,466
iter0,case1_name_only,900,1,numberOfStaff,True,new,467
iter0,case1_name_only,900,2,hasDoctoralStudents,False,reused,467
iter0,case1_name_only,901,0,architect,False,reused,467
iter0,case1_name_only,901,1,location,False,reused,467
iter0,case1_name_only,901,2,ownedBy,False,reused,467
iter0,case1_name_only,901,3,constructionPeriod,False,reused,467
iter0,case1_name_only,902,0,produced,False,reused,467
iter0,case1_name_only,902,1,engineType,False,reused,467
iter0,case1_name_only,903,0,productionStartYear,False,reused,467
iter0,case1_name_only,904,0,grounds,False,reused,467
iter0,case1_name_only,904,1,locationOf,False,reused,467
iter0,case1_name_only,904,2,league,False,reused,467
iter0,case1_name_only,904,3,country,False,reused,467
iter0,case1_name_only,904,4,champions,False,reused,467
iter0,case1_name_only,904,5,numberOfMembers,False,reused,467
iter0,case1_name_only,904,6,playedIn,False,reused,467
iter0,case1_name_only,905,0,locationElevation,False,reused,467
iter0,case1_name_only,905,1,runwayName,False,reused,467
iter0,case1_name_only,906,0,establishedIn,False,reused,467
iter0,case1_name_only,906,1,category,False,reused,467
iter0,case1_name_only,906,2,locatedIn,False,reused,467
iter0,case1_name_only,906,3,isPartOf,False,reused,467
iter0,case1_name_only,906,4,isPartOf,False,reused,467
iter0,case1_name_only,906,5,borderingCounty,True,new,468
iter0,case1_name_only,907,0,isA,False,reused,468
iter0,case1_name_only,907,1,bornIn,False,reused,468
iter0,case1_name_only,907,2,startedPerforming,False,reused,468
iter0,case1_name_only,907,3,isMemberOf,False,reused,468
iter0,case1_name_only,908,0,length,False,reused,468
iter0,case1_name_only,908,1,builder,False,reused,468
iter0,case1_name_only,908,2,foundingDate,False,reused,468
iter0,case1_name_only,908,3,location,False,reused,468
iter0,case1_name_only,909,0,bornIn,False,reused,468
iter0,case1_name_only,909,1,diedIn,False,reused,468
iter0,case1_name_only,909,2,birthYear,False,reused,468
iter0,case1_name_only,909,3,yearOfDeath,True,new,469
iter0,case1_name_only,909,4,dateOfDeath,False,reused,469
iter0,case1_name_only,909,5,dateOfBirth,False,reused,469
iter0,case1_name_only,910,0,apoapsis,False,reused,469
iter0,case1_name_only,910,1,periapsis,False,reused,469
iter0,case1_name_only,910,2,epoch,False,reused,469
iter0,case1_name_only,911,0,location,False,reused,469
iter0,case1_name_only,911,1,runwayLength,False,reused,469
iter0,case1_name_only,911,2,location,False,reused,469
iter0,case1_name_only,911,3,operates,False,reused,469
iter0,case1_name_only,912,0,spouse,False,reused,469
iter0,case1_name_only,912,1,succeededBy,False,reused,469
iter0,case1_name_only,912,2,ethnicGroup,False,reused,469
iter0,case1_name_only,912,3,bornIn,False,reused,469
iter0,case1_name_only,913,0,cityManager,True,new,470
iter0,case1_name_only,913,1,isPartOf,False,reused,470
iter0,case1_name_only,913,2,populationDensity,False,reused,470
iter0,case1_name_only,913,3,populationMetro,False,reused,470
iter0,case1_name_only,914,0,dateOfBirth,False,reused,470
iter0,case1_name_only,914,1,placeOfBirth,False,reused,470
iter0,case1_name_only,914,2,education,False,reused,470
iter0,case1_name_only,914,3,degree,False,reused,470
iter0,case1_name_only,914,4,dateOfDeath,False,reused,470
iter0,case1_name_only,914,5,position,False,reused,470
iter0,case1_name_only,914,6,previousPosition,True,new,471
iter0,case1_name_only,915,0,productionStartYear,False,reused,471
iter0,case1_name_only,915,1,bodyStyle,False,reused,471
iter0,case1_name_only,915,2,productionEndYear,False,reused,471
iter0,case1_name_only,916,0,leaderName,False,reused,471
iter0,case1_name_only,916,1,populationDensity,False,reused,471
iter0,case1_name_only,916,2,timeZone,False,reused,471
iter0,case1_name_only,917,0,owner,False,reused,471
iter0,case1_name_only,917,1,architect,False,reused,471
iter0,case1_name_only,918,0,numberOfMembers,False,reused,471
iter0,case1_name_only,918,1,full_name,False,reused,471
iter0,case1_name_only,918,2,league,False,reused,471
iter0,case1_name_only,919,0,isPartOf,False,reused,471
iter0,case1_name_only,920,0,locationOf,False,reused,471
iter0,case1_name_only,920,1,ground,False,reused,471
iter0,case1_name_only,920,2,numberOfMembers,False,reused,471
iter0,case1_name_only,920,3,league,False,reused,471
iter0,case1_name_only,920,4,playedInSeason,False,reused,471
iter0,case1_name_only,920,5,country,False,reused,471
iter0,case1_name_only,920,6,championship,True,new,472
iter0,case1_name_only,921,0,dateOfBirth,False,reused,472
iter0,case1_name_only,921,1,author,False,reused,472
iter0,case1_name_only,922,0,currentTenants,False,reused,472
iter0,case1_name_only,922,1,address,False,reused,472
iter0,case1_name_only,922,2,architect,False,reused,472
iter0,case1_name_only,922,3,builtOn,False,reused,472
iter0,case1_name_only,922,4,location,False,reused,472
iter0,case1_name_only,922,5,ownedBy,False,reused,472
iter0,case1_name_only,923,0,attendedSchool,False,reused,472
iter0,case1_name_only,923,1,bornIn,False,reused,472
iter0,case1_name_only,924,0,dateOfBirth,False,reused,472
iter0,case1_name_only,924,1,occupation,False,reused,472
iter0,case1_name_only,924,2,participatedIn,False,reused,472
iter0,case1_name_only,924,3,participatedIn,False,reused,472
iter0,case1_name_only,925,0,governor,True,new,473
iter0,case1_name_only,925,1,populationDensity,False,reused,473
iter0,case1_name_only,925,2,aboveSeaLevel,True,new,474
iter0,case1_name_only,925,3,isPartOf,False,reused,474
iter0,case1_name_only,926,0,runwayLength,False,reused,474
iter0,case1_name_only,926,1,locatedAboveSeaLevel,False,reused,474
iter0,case1_name_only,926,2,location,False,reused,474
iter0,case1_name_only,926,3,operator,False,reused,474
iter0,case1_name_only,927,0,precedes,False,reused,474
iter0,case1_name_only,927,1,follows,False,reused,474
iter0,case1_name_only,928,0,creator,False,reused,474
iter0,case1_name_only,928,1,isA,False,reused,474
iter0,case1_name_only,929,0,hasIngredient,False,reused,474
iter0,case1_name_only,929,1,hasIngredient,False,reused,474
iter0,case1_name_only,929,2,hasIngredient,False,reused,474
iter0,case1_name_only,929,3,hasIngredient,False,reused,474
iter0,case1_name_only,929,4,hasIngredient,False,reused,474
iter0,case1_name_only,929,5,hasIngredient,False,reused,474
iter0,case1_name_only,929,6,isFrom,False,reused,474
iter0,case1_name_only,930,0,discoveredBy,False,reused,474
iter0,case1_name_only,930,1,discoveryDate,False,reused,474
iter0,case1_name_only,930,2,absoluteMagnitude,False,reused,474
iter0,case1_name_only,930,3,apoapsis,False,reused,474
iter0,case1_name_only,930,4,orbitalPeriod,False,reused,474
iter0,case1_name_only,931,0,publisher,False,reused,474
iter0,case1_name_only,931,1,publicationDate,False,reused,474
iter0,case1_name_only,932,0,numberOfStaff,False,reused,474
iter0,case1_name_only,932,1,undergraduatePopulation,False,reused,474
iter0,case1_name_only,932,2,doctoralStudents,False,reused,474
iter0,case1_name_only,933,0,discovered,False,reused,474
iter0,case1_name_only,933,1,orbitalPeriod,False,reused,474
iter0,case1_name_only,934,0,dateOfBirth,False,reused,474
iter0,case1_name_only,934,1,height,False,reused,474
iter0,case1_name_only,934,2,weight,False,reused,474
iter0,case1_name_only,935,0,bornIn,False,reused,474
iter0,case1_name_only,936,0,isA,False,reused,474
iter0,case1_name_only,936,1,from,True,new,475
iter0,case1_name_only,936,2,playedWith,False,reused,475
iter0,case1_name_only,937,0,runwayLength,False,reused,475
iter0,case1_name_only,937,1,serves,False,reused,475
iter0,case1_name_only,937,2,operator,False,reused,475
iter0,case1_name_only,938,0,gaveTechnicalCampusStatusTo,False,reused,475
iter0,case1_name_only,938,1,establishedIn,False,reused,475
iter0,case1_name_only,938,2,director,False,reused,475
iter0,case1_name_only,938,3,affiliatedWith,False,reused,475
iter0,case1_name_only,938,4,location,False,reused,475
iter0,case1_name_only,938,5,isLocatedIn,False,reused,475
iter0,case1_name_only,939,0,location,False,reused,475
iter0,case1_name_only,939,1,numberOfStudents,False,reused,475
iter0,case1_name_only,939,2,numberOfStaff,False,reused,475
iter0,case1_name_only,939,3,studentType,False,reused,475
iter0,case1_name_only,939,4,studentType,False,reused,475
iter0,case1_name_only,939,5,studentType,False,reused,475
iter0,case1_name_only,939,6,numberOfUndergraduateStudents,False,reused,475
iter0,case1_name_only,939,7,numberOfPostgraduateStudents,False,reused,475
iter0,case1_name_only,939,8,hasDoctoralStudents,False,reused,475
iter0,case1_name_only,940,0,isLocatedIn,False,reused,475
iter0,case1_name_only,940,1,location,False,reused,475
iter0,case1_name_only,940,2,ownedBy,False,reused,475
iter0,case1_name_only,941,0,leadershipTitle,False,reused,475
iter0,case1_name_only,942,0,runwayName,False,reused,475
iter0,case1_name_only,942,1,operatingEntity,True,new,476
iter0,case1_name_only,943,0,runwayLength,False,reused,476
iter0,case1_name_only,943,1,elevationAboveSeaLevel,False,reused,476
iter0,case1_name_only,943,2,location,False,reused,476
iter0,case1_name_only,943,3,operator,False,reused,476
iter0,case1_name_only,943,4,location,False,reused,476
iter0,case1_name_only,944,0,locatedIn,False,reused,476
iter0,case1_name_only,944,1,establishmentYear,False,reused,476
iter0,case1_name_only,944,2,category,False,reused,476
iter0,case1_name_only,945,0,region,False,reused,476
iter0,case1_name_only,945,1,servedAs,False,reused,476
iter0,case1_name_only,945,2,currency,False,reused,476
iter0,case1_name_only,945,3,hasFood,True,new,477
iter0,case1_name_only,946,0,currentTenants,False,reused,477
iter0,case1_name_only,946,1,location,False,reused,477
iter0,case1_name_only,946,2,location,False,reused,477
iter0,case1_name_only,946,3,architect,False,reused,477
iter0,case1_name_only,946,4,designed,False,reused,477
iter0,case1_name_only,946,5,startedConstructionOn,False,reused,477
iter0,case1_name_only,946,6,startDate,False,reused,477
iter0,case1_name_only,947,0,bornIn,False,reused,477
iter0,case1_name_only,948,0,elevationAboveSeaLevel,False,reused,477
iter0,case1_name_only,948,1,populationDensity,False,reused,477
iter0,case1_name_only,948,2,isPartOf,False,reused,477
iter0,case1_name_only,948,3,leaderTitle,False,reused,477
iter0,case1_name_only,949,0,currentTenants,False,reused,477
iter0,case1_name_only,949,1,address,False,reused,477
iter0,case1_name_only,950,0,countryOfCitizenship,False,reused,477
iter0,case1_name_only,950,1,wasInOfficeWhile,False,reused,477
iter0,case1_name_only,950,2,spouse,False,reused,477
iter0,case1_name_only,950,3,successor,False,reused,477
iter0,case1_name_only,951,0,affiliation,False,reused,477
iter0,case1_name_only,951,1,establishmentYear,False,reused,477
iter0,case1_name_only,952,0,operatingOrganisation,False,reused,477
iter0,case1_name_only,952,1,location,False,reused,477
iter0,case1_name_only,952,2,country,False,reused,477
iter0,case1_name_only,952,3,runwayLength,False,reused,477
iter0,case1_name_only,952,4,elevationAboveSeaLevel,False,reused,477
iter0,case1_name_only,953,0,timezone,False,reused,477
iter0,case1_name_only,953,1,populationDensity,False,reused,477
iter0,case1_name_only,953,2,leaderName,False,reused,477
iter0,case1_name_only,954,0,isA,False,reused,477
iter0,case1_name_only,954,1,servedAs,False,reused,477
iter0,case1_name_only,954,2,currency,False,reused,477
iter0,case1_name_only,954,3,isA,False,reused,477
iter0,case1_name_only,955,0,establishedIn,False,reused,477
iter0,case1_name_only,955,1,monumentCategory,True,new,478
iter0,case1_name_only,955,2,monumentLocation,True,new,479
iter0,case1_name_only,955,3,isPartOf,False,reused,479
iter0,case1_name_only,955,4,toTheSouthEastOf,False,reused,479
iter0,case1_name_only,955,5,isPartOf,False,reused,479
iter0,case1_name_only,956,0,undergraduateTotal,False,reused,479
iter0,case1_name_only,956,1,staffMembers,False,reused,479
iter0,case1_name_only,956,2,totalStudents,False,reused,479
iter0,case1_name_only,957,0,bornIn,False,reused,479
iter0,case1_name_only,957,1,utcOffset,False,reused,479
iter0,case1_name_only,957,2,country,False,reused,479
iter0,case1_name_only,958,0,apoapsis,False,reused,479
iter0,case1_name_only,958,1,periapsis,False,reused,479
iter0,case1_name_only,958,2,epoch,False,reused,479
iter0,case1_name_only,958,3,epochDate,True,new,480
iter0,case1_name_only,959,0,ownedBy,False,reused,480
iter0,case1_name_only,959,1,architect,False,reused,480
iter0,case1_name_only,960,0,currentTenants,False,reused,480
iter0,case1_name_only,960,1,location,False,reused,480
iter0,case1_name_only,960,2,architect,False,reused,480
iter0,case1_name_only,960,3,ownedBy,False,reused,480
iter0,case1_name_only,961,0,bornIn,False,reused,480
iter0,case1_name_only,961,1,diedIn,False,reused,480
iter0,case1_name_only,961,2,occupation,False,reused,480
iter0,case1_name_only,962,0,location,False,reused,480
iter0,case1_name_only,962,1,leadershipTitle,False,reused,480
iter0,case1_name_only,963,0,apoapsis,False,reused,480
iter0,case1_name_only,963,1,orbitalPeriod,False,reused,480
iter0,case1_name_only,964,0,isA,False,reused,480
iter0,case1_name_only,964,1,studiesAt,False,reused,480
iter0,case1_name_only,964,2,citizenship,False,reused,480
iter0,case1_name_only,964,3,bornIn,False,reused,480
iter0,case1_name_only,964,4,isPartOf,False,reused,480
iter0,case1_name_only,965,0,currentTenants,False,reused,480
iter0,case1_name_only,965,1,address,False,reused,480
iter0,case1_name_only,965,2,ownedBy,False,reused,480
iter0,case1_name_only,965,3,buildStartDate,True,new,481
iter0,case1_name_only,965,4,architect,False,reused,481
iter0,case1_name_only,966,0,isPartOf,False,reused,481
iter0,case1_name_only,966,1,built,True,new,482
iter0,case1_name_only,966,2,locatedIn,False,reused,482
iter0,case1_name_only,966,3,isPartOf,False,reused,482
iter0,case1_name_only,966,4,locatedIn,False,reused,482
iter0,case1_name_only,967,0,owns,False,reused,482
iter0,case1_name_only,967,1,location,False,reused,482
iter0,case1_name_only,967,2,address,False,reused,482
iter0,case1_name_only,967,3,currentTenants,False,reused,482
iter0,case1_name_only,967,4,architect,False,reused,482
iter0,case1_name_only,968,0,foundingDate,False,reused,482
iter0,case1_name_only,969,0,isA,False,reused,482
iter0,case1_name_only,969,1,contains,False,reused,482
iter0,case1_name_only,969,2,isLocationOf,True,new,483
iter0,case1_name_only,969,3,currency,False,reused,483
iter0,case1_name_only,970,0,bornIn,False,reused,483
iter0,case1_name_only,970,1,ethnicGroup,False,reused,483
iter0,case1_name_only,971,0,numberOfMembers,False,reused,483
iter0,case1_name_only,971,1,playedIn,False,reused,483
iter0,case1_name_only,971,2,league,False,reused,483
iter0,case1_name_only,971,3,wonLeague,False,reused,483
iter0,case1_name_only,972,0,diedIn,False,reused,483
iter0,case1_name_only,973,0,grounds,False,reused,483
iter0,case1_name_only,973,1,numberOfMembers,False,reused,483
iter0,case1_name_only,974,0,affiliatedWith,False,reused,483
iter0,case1_name_only,974,1,numberOfPostgraduateStudents,False,reused,483
iter0,case1_name_only,974,2,location,False,reused,483
iter0,case1_name_only,974,3,campus_location,False,reused,483
iter0,case1_name_only,974,4,address,False,reused,483
iter0,case1_name_only,975,0,numberOfMembers,False,reused,483
iter0,case1_name_only,975,1,league,False,reused,483
iter0,case1_name_only,975,2,year,False,reused,483
iter0,case1_name_only,975,3,country,False,reused,483
iter0,case1_name_only,975,4,locationOf,False,reused,483
iter0,case1_name_only,975,5,leagueTitle,True,new,484
iter0,case1_name_only,975,6,isChampion,False,reused,484
iter0,case1_name_only,975,7,locationOf,False,reused,484
iter0,case1_name_only,976,0,operatingOrganization,False,reused,484
iter0,case1_name_only,976,1,location,False,reused,484
iter0,case1_name_only,976,2,runwayLength,False,reused,484
iter0,case1_name_only,977,0,partOf,True,new,485
iter0,case1_name_only,978,0,numberOfPostgraduateStudents,False,reused,485
iter0,case1_name_only,978,1,affiliation,False,reused,485
iter0,case1_name_only,978,2,location,False,reused,485
iter0,case1_name_only,978,3,technicalCampusStatus,True,new,486
iter0,case1_name_only,978,4,address,False,reused,486
iter0,case1_name_only,979,0,location,False,reused,486
iter0,case1_name_only,980,0,architect,False,reused,486
iter0,case1_name_only,980,1,address,False,reused,486
iter0,case1_name_only,980,2,currentTenants,False,reused,486
iter0,case1_name_only,980,3,location,False,reused,486
iter0,case1_name_only,980,4,owns,False,reused,486
iter0,case1_name_only,981,0,establishmentYear,False,reused,486
iter0,case1_name_only,981,1,category,False,reused,486
iter0,case1_name_only,981,2,locatedIn,False,reused,486
iter0,case1_name_only,981,3,isPartOf,False,reused,486
iter0,case1_name_only,981,4,southeastNeighbor,False,reused,486
iter0,case1_name_only,982,0,assembledBy,True,new,487
iter0,case1_name_only,982,1,isPartOf,False,reused,487
iter0,case1_name_only,983,0,location,False,reused,487
iter0,case1_name_only,983,1,numberOfStudents,False,reused,487
iter0,case1_name_only,983,2,numberOfUndergraduateStudents,False,reused,487
iter0,case1_name_only,983,3,hasDoctoralStudents,False,reused,487
iter0,case1_name_only,983,4,numberOfStaff,False,reused,487
iter0,case1_name_only,984,0,partOf,False,reused,487
iter0,case1_name_only,985,0,isA,False,reused,487
iter0,case1_name_only,985,1,foundIn,False,reused,487
iter0,case1_name_only,985,2,currency,False,reused,487
iter0,case1_name_only,985,3,isA,False,reused,487
iter0,case1_name_only,985,4,hasVariation,True,new,488
iter0,case1_name_only,986,0,containsIngredient,True,new,489
iter0,case1_name_only,986,1,hasIngredient,False,reused,489
iter0,case1_name_only,986,2,hasIngredient,False,reused,489
iter0,case1_name_only,986,3,hasIngredient,False,reused,489
iter0,case1_name_only,986,4,hasIngredient,False,reused,489
iter0,case1_name_only,986,5,hasIngredient,False,reused,489
iter0,case1_name_only,986,6,foundIn,False,reused,489
iter0,case1_name_only,987,0,absoluteMagnitude,False,reused,489
iter0,case1_name_only,987,1,discoveryDate,False,reused,489
iter0,case1_name_only,987,2,discoveredBy,False,reused,489
iter0,case1_name_only,987,3,orbitalPeriod,False,reused,489
iter0,case1_name_only,987,4,rotationPeriod,False,reused,489
iter0,case1_name_only,987,5,epoch,False,reused,489
iter0,case1_name_only,987,6,apoapsis,False,reused,489
iter0,case1_name_only,988,0,nickname,False,reused,489
iter0,case1_name_only,988,1,numberOfMembers,False,reused,489
iter0,case1_name_only,988,2,league,False,reused,489
iter0,case1_name_only,988,3,country,False,reused,489
iter0,case1_name_only,988,4,grounds,False,reused,489
iter0,case1_name_only,988,5,locationOf,False,reused,489
iter0,case1_name_only,988,6,leagueTitle,False,reused,489
iter0,case1_name_only,989,0,serves,False,reused,489
iter0,case1_name_only,989,1,operatingOrganization,False,reused,489
iter0,case1_name_only,990,0,location,False,reused,489
iter0,case1_name_only,991,0,nationality,False,reused,489
iter0,case1_name_only,991,1,diedIn,False,reused,489
iter0,case1_name_only,991,2,diedDateTime,True,new,490
iter0,case1_name_only,992,0,location,False,reused,490
iter0,case1_name_only,992,1,totalArea,False,reused,490
iter0,case1_name_only,993,0,location,False,reused,490
iter0,case1_name_only,993,1,currentTenants,False,reused,490
iter0,case1_name_only,993,2,architect,False,reused,490
iter0,case1_name_only,994,0,assembledIn,False,reused,490
iter0,case1_name_only,994,1,productionStartYear,False,reused,490
iter0,case1_name_only,995,0,assembledIn,False,reused,490
iter0,case1_name_only,995,1,productionStartYear,False,reused,490
iter0,case1_name_only,995,2,productionEndYear,False,reused,490
iter0,case1_name_only,996,0,founded,False,reused,490
iter0,case1_name_only,996,1,location,False,reused,490
iter0,case1_name_only,996,2,timeZone,False,reused,490
iter0,case1_name_only,997,0,currentTenants,False,reused,490
iter0,case1_name_only,997,1,ownedBy,False,reused,490
iter0,case1_name_only,997,2,architect,False,reused,490
iter0,case1_name_only,997,3,address,False,reused,490
iter0,case1_name_only,997,4,startDate,False,reused,490
iter0,case1_name_only,998,0,diedIn,False,reused,490
iter0,case1_name_only,999,0,dateOfBirth,False,reused,490
iter0,case1_name_only,999,1,placeOfBirth,False,reused,490
iter0,case1_name_only,999,2,leaderTitle,False,reused,490
iter0,case1_name_only,999,3,country,False,reused,490
iter0,case1_name_only,1000,0,currentTenants,False,reused,490
iter0,case1_name_only,1000,1,location,False,reused,490
iter0,case1_name_only,1000,2,ownedBy,False,reused,490
iter0,case1_name_only,1001,0,spouse,False,reused,490
iter0,case1_name_only,1001,1,occupation,False,reused,490
iter0,case1_name_only,1001,2,countryOfCitizenship,False,reused,490
iter0,case1_name_only,1002,0,weight,False,reused,490
iter0,case1_name_only,1002,1,height,False,reused,490
iter0,case1_name_only,1002,2,bornIn,False,reused,490
iter0,case1_name_only,1002,3,isFrom,False,reused,490
iter0,case1_name_only,1003,0,location,False,reused,490
iter0,case1_name_only,1003,1,operator,False,reused,490
iter0,case1_name_only,1003,2,runwayLength,False,reused,490
iter0,case1_name_only,1003,3,locatedAboveSeaLevel,False,reused,490
iter0,case1_name_only,1004,0,league,False,reused,490
iter0,case1_name_only,1004,1,numberOfMembers,False,reused,490
iter0,case1_name_only,1005,0,bornIn,False,reused,490
iter0,case1_name_only,1005,1,diedIn,False,reused,490
iter0,case1_name_only,1005,2,isA,False,reused,490
iter0,case1_name_only,1005,3,studiesAt,False,reused,490
iter0,case1_name_only,1006,0,founded,False,reused,490
iter0,case1_name_only,1006,1,netIncome,False,reused,490
iter0,case1_name_only,1007,0,currentTenants,False,reused,490
iter0,case1_name_only,1007,1,address,False,reused,490
iter0,case1_name_only,1007,2,ownedBy,False,reused,490
iter0,case1_name_only,1007,3,location,False,reused,490
iter0,case1_name_only,1008,0,author,False,reused,490
iter0,case1_name_only,1009,0,manufacturer,False,reused,490
iter0,case1_name_only,1010,0,hasIngredient,False,reused,490
iter0,case1_name_only,1010,1,hasIngredient,False,reused,490
iter0,case1_name_only,1010,2,hasIngredient,False,reused,490
iter0,case1_name_only,1010,3,hasIngredient,False,reused,490
iter0,case1_name_only,1010,4,hasIngredient,False,reused,490
iter0,case1_name_only,1010,5,hasIngredient,False,reused,490
iter0,case1_name_only,1010,6,isA,False,reused,490
iter0,case1_name_only,1010,7,foundIn,False,reused,490
iter0,case1_name_only,1010,8,currency,False,reused,490
iter0,case1_name_only,1010,9,inhabitant,False,reused,490
iter0,case1_name_only,1010,10,isA,False,reused,490
iter0,case1_name_only,1011,0,isA,False,reused,490
iter0,case1_name_only,1012,0,location,False,reused,490
iter0,case1_name_only,1013,0,director,False,reused,490
iter0,case1_name_only,1013,1,location,False,reused,490
iter0,case1_name_only,1013,2,status,False,reused,490
iter0,case1_name_only,1013,3,broadcastedBy,False,reused,490
iter0,case1_name_only,1013,4,location,False,reused,490
iter0,case1_name_only,1013,5,country,False,reused,490
iter0,case1_name_only,1014,0,firstAired,False,reused,490
iter0,case1_name_only,1014,1,starredBy,False,reused,490
iter0,case1_name_only,1014,2,foundingFather,True,new,491
iter0,case1_name_only,1014,3,headquarters,False,reused,491
iter0,case1_name_only,1015,0,periapsis,False,reused,491
iter0,case1_name_only,1015,1,apoapsis,False,reused,491
iter0,case1_name_only,1015,2,absoluteMagnitude,False,reused,491
iter0,case1_name_only,1015,3,rotationPeriod,False,reused,491
iter0,case1_name_only,1015,4,orbitalPeriod,False,reused,491
iter0,case1_name_only,1015,5,epoch,False,reused,491
iter0,case1_name_only,1016,0,bornIn,False,reused,491
iter0,case1_name_only,1017,0,leaderTitle,False,reused,491
iter0,case1_name_only,1018,0,rotationPeriod,False,reused,491
iter0,case1_name_only,1019,0,location,False,reused,491
iter0,case1_name_only,1019,1,keyPerson,False,reused,491
iter0,case1_name_only,1019,2,corporateForm,False,reused,491
iter0,case1_name_only,1019,3,foundingDate,False,reused,491
iter0,case1_name_only,1020,0,author,False,reused,491
iter0,case1_name_only,1020,1,genre,False,reused,491
iter0,case1_name_only,1020,2,followedBy,False,reused,491
iter0,case1_name_only,1021,0,discoveredBy,False,reused,491
iter0,case1_name_only,1021,1,dateOfDeath,False,reused,491
iter0,case1_name_only,1021,2,rotationPeriod,False,reused,491
iter0,case1_name_only,1021,3,orbitalPeriod,False,reused,491
iter0,case1_name_only,1021,4,apoapsis,False,reused,491
iter0,case1_name_only,1022,0,owns,False,reused,491
iter0,case1_name_only,1022,1,position,False,reused,491
iter0,case1_name_only,1023,0,laterCrewMemberOf,False,reused,491
iter0,case1_name_only,1023,1,bornIn,False,reused,491
iter0,case1_name_only,1024,0,runwaySurface,False,reused,491
iter0,case1_name_only,1024,1,foundingYear,True,new,492
iter0,case1_name_only,1024,2,operator,False,reused,492
iter0,case1_name_only,1025,0,populationMetro,False,reused,492
iter0,case1_name_only,1025,1,populationDensity,False,reused,492
iter0,case1_name_only,1025,2,governingBody,False,reused,492
iter0,case1_name_only,1025,3,leaderTitle,False,reused,492
iter0,case1_name_only,1026,0,youthClub,False,reused,492
iter0,case1_name_only,1026,1,currentTeam,False,reused,492
iter0,case1_name_only,1026,2,managerOfCurrentTeam,False,reused,492
iter0,case1_name_only,1027,0,hasPopulationDensity,False,reused,492
iter0,case1_name_only,1028,0,dateOfBirth,False,reused,492
iter0,case1_name_only,1028,1,height,False,reused,492
iter0,case1_name_only,1028,2,weight,False,reused,492
iter0,case1_name_only,1029,0,bornIn,False,reused,492
iter0,case1_name_only,1029,1,dateOfBirth,False,reused,492
iter0,case1_name_only,1029,2,nationality,False,reused,492
iter0,case1_name_only,1029,3,occupation,False,reused,492
iter0,case1_name_only,1030,0,location,False,reused,492
iter0,case1_name_only,1030,1,operates,False,reused,492
iter0,case1_name_only,1030,2,runwayLength,False,reused,492
iter0,case1_name_only,1030,3,location,False,reused,492
iter0,case1_name_only,1031,0,currentClub,False,reused,492
iter0,case1_name_only,1031,1,youthTeam,False,reused,492
iter0,case1_name_only,1031,2,locationOf,False,reused,492
iter0,case1_name_only,1032,0,establishmentYear,False,reused,492
iter0,case1_name_only,1032,1,location,False,reused,492
iter0,case1_name_only,1032,2,affiliation,False,reused,492
iter0,case1_name_only,1033,0,isPartOf,False,reused,492
iter0,case1_name_only,1033,1,populationDensity,False,reused,492
iter0,case1_name_only,1033,2,population,False,reused,492
iter0,case1_name_only,1033,3,leaderTitle,False,reused,492
iter0,case1_name_only,1034,0,isAnEthnicGroup,True,new,493
iter0,case1_name_only,1035,0,category,False,reused,493
iter0,case1_name_only,1035,1,yearErected,False,reused,493
iter0,case1_name_only,1035,2,locatedIn,False,reused,493
iter0,case1_name_only,1035,3,county,False,reused,493
iter0,case1_name_only,1035,4,neighbor,False,reused,493
iter0,case1_name_only,1036,0,governmentForm,True,new,494
iter0,case1_name_only,1037,0,contains,False,reused,494
iter0,case1_name_only,1037,1,location,False,reused,494
iter0,case1_name_only,1037,2,currency,False,reused,494
iter0,case1_name_only,1037,3,inhabitant,False,reused,494
iter0,case1_name_only,1038,0,precedes,False,reused,494
iter0,case1_name_only,1038,1,followedBy,False,reused,494
iter0,case1_name_only,1039,0,bornIn,False,reused,494
iter0,case1_name_only,1039,1,spouse,False,reused,494
iter0,case1_name_only,1040,0,bornIn,False,reused,494
iter0,case1_name_only,1040,1,diedIn,False,reused,494
iter0,case1_name_only,1040,2,yearOfDeath,False,reused,494
iter0,case1_name_only,1041,0,bornIn,False,reused,494
iter0,case1_name_only,1041,1,dateOfBirth,False,reused,494
iter0,case1_name_only,1042,0,elevationAboveSeaLevel,False,reused,494
iter0,case1_name_only,1042,1,governmentType,False,reused,494
iter0,case1_name_only,1042,2,leaderName,False,reused,494
iter0,case1_name_only,1043,0,position,False,reused,494
iter0,case1_name_only,1043,1,affiliation,False,reused,494
iter0,case1_name_only,1043,2,status,False,reused,494
